Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,Client 41 Accuracy,Client 42 Accuracy,Client 43 Accuracy,Client 44 Accuracy,Client 45 Accuracy,Client 46 Accuracy,Client 47 Accuracy,Client 48 Accuracy,Client 49 Accuracy,Client 50 Accuracy,Client 51 Accuracy,Client 52 Accuracy,Client 53 Accuracy,Client 54 Accuracy,Client 55 Accuracy,Client 56 Accuracy,Client 57 Accuracy,Client 58 Accuracy,Client 59 Accuracy,Client 60 Accuracy,Client 61 Accuracy,Client 62 Accuracy,Client 63 Accuracy,Client 64 Accuracy,Client 65 Accuracy,Client 66 Accuracy,Client 67 Accuracy,Client 68 Accuracy,Client 69 Accuracy,Client 70 Accuracy,Client 71 Accuracy,Client 72 Accuracy,Client 73 Accuracy,Client 74 Accuracy,Client 75 Accuracy,Client 76 Accuracy,Client 77 Accuracy,Client 78 Accuracy,Client 79 Accuracy,Client 80 Accuracy,Client 81 Accuracy,Client 82 Accuracy,Client 83 Accuracy,Client 84 Accuracy,Client 85 Accuracy,Client 86 Accuracy,Client 87 Accuracy,Client 88 Accuracy,Client 89 Accuracy,Client 90 Accuracy,Client 91 Accuracy,Client 92 Accuracy,Client 93 Accuracy,Client 94 Accuracy,Client 95 Accuracy,Client 96 Accuracy,Client 97 Accuracy,Client 98 Accuracy,Client 99 Accuracy,Client 100 Accuracy,Trial,Max Iter
0.5751633986928104,0.4503267973856209,0.4215686274509804,0.4437908496732026,0.4620915032679739,0.42483660130718953,0.4287581699346405,0.45751633986928103,0.4235294117647059,0.4647058823529412,0.46405228758169936,0.46078431372549017,0.46862745098039216,0.43856209150326797,0.4366013071895425,0.44901960784313727,0.4339869281045752,0.4562091503267974,0.4418300653594771,0.434640522875817,0.4189542483660131,0.4627450980392157,0.4673202614379085,0.43071895424836604,0.42091503267973857,0.44509803921568625,0.45359477124183006,0.4150326797385621,0.4542483660130719,0.4444444444444444,0.45294117647058824,0.4392156862745098,0.43790849673202614,0.4568627450980392,0.4620915032679739,0.4287581699346405,0.42745098039215684,0.4562091503267974,0.4444444444444444,0.44313725490196076,0.43594771241830066,0.4176470588235294,0.46405228758169936,0.4673202614379085,0.4477124183006536,0.42483660130718953,0.46013071895424834,0.45359477124183006,0.46078431372549017,0.44640522875816996,0.46862745098039216,0.4437908496732026,0.4287581699346405,0.4568627450980392,0.44836601307189544,0.44836601307189544,0.45294117647058824,0.44836601307189544,0.48169934640522877,0.4620915032679739,0.4411764705882353,0.45751633986928103,0.46013071895424834,0.46013071895424834,0.44248366013071894,0.41568627450980394,0.4189542483660131,0.44313725490196076,0.4189542483660131,0.45294117647058824,0.47320261437908495,0.44052287581699345,0.43790849673202614,0.4287581699346405,0.47058823529411764,0.4549019607843137,0.4568627450980392,0.45098039215686275,0.4666666666666667,0.426797385620915,0.43137254901960786,0.4372549019607843,0.44052287581699345,0.4562091503267974,0.43790849673202614,0.4477124183006536,0.44248366013071894,0.43071895424836604,0.4620915032679739,0.4392156862745098,0.43137254901960786,0.4477124183006536,0.45359477124183006,0.45816993464052286,0.4320261437908497,0.4366013071895425,0.4542483660130719,0.477124183006536,0.43333333333333335,0.4477124183006536,0.4594771241830065,11,100
0.5444444444444444,0.43856209150326797,0.465359477124183,0.44640522875816996,0.4241830065359477,0.4196078431372549,0.44509803921568625,0.426797385620915,0.4516339869281046,0.4496732026143791,0.4130718954248366,0.4326797385620915,0.4542483660130719,0.4372549019607843,0.4294117647058823,0.4620915032679739,0.4261437908496732,0.43071895424836604,0.4549019607843137,0.44640522875816996,0.37973856209150325,0.45294117647058824,0.4470588235294118,0.44575163398692813,0.45098039215686275,0.4516339869281046,0.4496732026143791,0.4437908496732026,0.4503267973856209,0.465359477124183,0.4503267973856209,0.4542483660130719,0.44248366013071894,0.44052287581699345,0.43529411764705883,0.4326797385620915,0.4398692810457516,0.44052287581699345,0.43333333333333335,0.46405228758169936,0.4516339869281046,0.45555555555555555,0.4503267973856209,0.46339869281045754,0.4477124183006536,0.43790849673202614,0.43529411764705883,0.434640522875817,0.4437908496732026,0.4366013071895425,0.4594771241830065,0.4522875816993464,0.4522875816993464,0.45751633986928103,0.4326797385620915,0.42287581699346405,0.4444444444444444,0.44509803921568625,0.43856209150326797,0.4294117647058823,0.45816993464052286,0.44313725490196076,0.4176470588235294,0.44313725490196076,0.43856209150326797,0.4673202614379085,0.43333333333333335,0.4320261437908497,0.43529411764705883,0.43594771241830066,0.42287581699346405,0.434640522875817,0.4542483660130719,0.4398692810457516,0.4418300653594771,0.4437908496732026,0.44836601307189544,0.4366013071895425,0.45359477124183006,0.4718954248366013,0.4437908496732026,0.45294117647058824,0.43594771241830066,0.4437908496732026,0.4189542483660131,0.44248366013071894,0.4444444444444444,0.43333333333333335,0.4411764705882353,0.44052287581699345,0.43333333333333335,0.4339869281045752,0.44313725490196076,0.44575163398692813,0.4326797385620915,0.4477124183006536,0.4261437908496732,0.43529411764705883,0.4366013071895425,0.4366013071895425,0.40980392156862744,12,100
0.5483660130718955,0.43333333333333335,0.4699346405228758,0.4366013071895425,0.46797385620915033,0.4287581699346405,0.46013071895424834,0.434640522875817,0.4594771241830065,0.43529411764705883,0.44313725490196076,0.45098039215686275,0.44052287581699345,0.4418300653594771,0.4620915032679739,0.4437908496732026,0.47124183006535947,0.45751633986928103,0.43856209150326797,0.4496732026143791,0.44640522875816996,0.44313725490196076,0.44052287581699345,0.4372549019607843,0.43071895424836604,0.4196078431372549,0.4392156862745098,0.4235294117647059,0.4300653594771242,0.45359477124183006,0.44836601307189544,0.4411764705882353,0.4444444444444444,0.469281045751634,0.41241830065359475,0.4542483660130719,0.43071895424836604,0.4562091503267974,0.4418300653594771,0.4326797385620915,0.4418300653594771,0.4477124183006536,0.43856209150326797,0.4320261437908497,0.4418300653594771,0.43137254901960786,0.43333333333333335,0.45751633986928103,0.43137254901960786,0.469281045751634,0.45816993464052286,0.4398692810457516,0.42483660130718953,0.44901960784313727,0.43856209150326797,0.4568627450980392,0.44509803921568625,0.4503267973856209,0.465359477124183,0.4496732026143791,0.4477124183006536,0.465359477124183,0.4411764705882353,0.44836601307189544,0.43856209150326797,0.45555555555555555,0.4287581699346405,0.4045751633986928,0.4111111111111111,0.4294117647058823,0.45359477124183006,0.44248366013071894,0.4339869281045752,0.46143790849673205,0.4568627450980392,0.46601307189542485,0.4235294117647059,0.4196078431372549,0.45816993464052286,0.4568627450980392,0.4522875816993464,0.4549019607843137,0.4392156862745098,0.44640522875816996,0.43856209150326797,0.4542483660130719,0.44052287581699345,0.44836601307189544,0.44052287581699345,0.4549019607843137,0.4320261437908497,0.43594771241830066,0.4418300653594771,0.43529411764705883,0.4562091503267974,0.4418300653594771,0.4470588235294118,0.4522875816993464,0.4137254901960784,0.4562091503267974,0.44313725490196076,13,100
0.5261437908496732,0.4320261437908497,0.42026143790849674,0.4411764705882353,0.4235294117647059,0.4189542483660131,0.4320261437908497,0.4045751633986928,0.4568627450980392,0.43529411764705883,0.4045751633986928,0.4091503267973856,0.4241830065359477,0.41568627450980394,0.4326797385620915,0.4594771241830065,0.43333333333333335,0.4549019607843137,0.41241830065359475,0.4366013071895425,0.45816993464052286,0.4392156862745098,0.42745098039215684,0.4320261437908497,0.4437908496732026,0.4215686274509804,0.4261437908496732,0.43790849673202614,0.45555555555555555,0.45294117647058824,0.42810457516339867,0.45294117647058824,0.43790849673202614,0.4477124183006536,0.4065359477124183,0.44248366013071894,0.42026143790849674,0.43594771241830066,0.4294117647058823,0.4326797385620915,0.43333333333333335,0.4339869281045752,0.4516339869281046,0.40980392156862744,0.4,0.43790849673202614,0.3843137254901961,0.45294117647058824,0.42810457516339867,0.45751633986928103,0.4522875816993464,0.4300653594771242,0.43529411764705883,0.44052287581699345,0.43333333333333335,0.4549019607843137,0.4411764705882353,0.43071895424836604,0.4339869281045752,0.46862745098039216,0.42026143790849674,0.43529411764705883,0.46013071895424834,0.45751633986928103,0.4176470588235294,0.42549019607843136,0.44575163398692813,0.44509803921568625,0.44901960784313727,0.4222222222222222,0.44640522875816996,0.4196078431372549,0.42287581699346405,0.4542483660130719,0.4392156862745098,0.44248366013071894,0.4366013071895425,0.4320261437908497,0.4326797385620915,0.4444444444444444,0.4398692810457516,0.4235294117647059,0.4477124183006536,0.4673202614379085,0.42483660130718953,0.4287581699346405,0.4320261437908497,0.4477124183006536,0.4235294117647059,0.40261437908496733,0.43856209150326797,0.4287581699346405,0.4588235294117647,0.42483660130718953,0.4516339869281046,0.44509803921568625,0.4045751633986928,0.43594771241830066,0.4516339869281046,0.4339869281045752,0.42810457516339867,14,100
0.5568627450980392,0.4503267973856209,0.45359477124183006,0.4294117647058823,0.4411764705882353,0.4235294117647059,0.44052287581699345,0.44901960784313727,0.43790849673202614,0.46078431372549017,0.4294117647058823,0.4477124183006536,0.434640522875817,0.44575163398692813,0.45751633986928103,0.4647058823529412,0.44640522875816996,0.4588235294117647,0.41045751633986927,0.4130718954248366,0.4477124183006536,0.47516339869281043,0.4418300653594771,0.4647058823529412,0.477124183006536,0.44052287581699345,0.4150326797385621,0.42026143790849674,0.43594771241830066,0.4372549019607843,0.4588235294117647,0.4300653594771242,0.426797385620915,0.4522875816993464,0.42810457516339867,0.42026143790849674,0.4522875816993464,0.4666666666666667,0.4588235294117647,0.4437908496732026,0.4013071895424837,0.46405228758169936,0.43333333333333335,0.4522875816993464,0.4150326797385621,0.4516339869281046,0.43594771241830066,0.4444444444444444,0.4503267973856209,0.43137254901960786,0.4477124183006536,0.44640522875816996,0.45555555555555555,0.43856209150326797,0.44836601307189544,0.47843137254901963,0.44575163398692813,0.43856209150326797,0.46339869281045754,0.4699346405228758,0.42091503267973857,0.45816993464052286,0.4562091503267974,0.4647058823529412,0.43333333333333335,0.4496732026143791,0.4176470588235294,0.45294117647058824,0.42287581699346405,0.4150326797385621,0.4411764705882353,0.46078431372549017,0.44052287581699345,0.434640522875817,0.4470588235294118,0.44640522875816996,0.48169934640522877,0.4294117647058823,0.42483660130718953,0.4398692810457516,0.42549019607843136,0.4215686274509804,0.43594771241830066,0.4143790849673203,0.426797385620915,0.42091503267973857,0.4241830065359477,0.4366013071895425,0.44575163398692813,0.43137254901960786,0.4392156862745098,0.4568627450980392,0.4627450980392157,0.45098039215686275,0.4418300653594771,0.4392156862745098,0.44052287581699345,0.42745098039215684,0.44836601307189544,0.41568627450980394,0.4477124183006536,15,100
0.5699346405228758,0.45359477124183006,0.4477124183006536,0.4542483660130719,0.43137254901960786,0.45098039215686275,0.49084967320261436,0.465359477124183,0.4235294117647059,0.42745098039215684,0.44575163398692813,0.44248366013071894,0.44640522875816996,0.4287581699346405,0.4725490196078431,0.4503267973856209,0.4418300653594771,0.44248366013071894,0.4542483660130719,0.4503267973856209,0.465359477124183,0.4568627450980392,0.4562091503267974,0.45751633986928103,0.44901960784313727,0.44901960784313727,0.4516339869281046,0.4830065359477124,0.4516339869281046,0.43333333333333335,0.4588235294117647,0.4594771241830065,0.43856209150326797,0.45098039215686275,0.45751633986928103,0.47058823529411764,0.44575163398692813,0.477124183006536,0.4522875816993464,0.46405228758169936,0.4444444444444444,0.44052287581699345,0.4562091503267974,0.44248366013071894,0.43856209150326797,0.43594771241830066,0.45816993464052286,0.45816993464052286,0.48366013071895425,0.45098039215686275,0.4588235294117647,0.4699346405228758,0.46405228758169936,0.46013071895424834,0.47058823529411764,0.4549019607843137,0.4542483660130719,0.4418300653594771,0.4725490196078431,0.4522875816993464,0.4444444444444444,0.4562091503267974,0.4516339869281046,0.4496732026143791,0.4718954248366013,0.4503267973856209,0.4522875816993464,0.43071895424836604,0.43594771241830066,0.4470588235294118,0.465359477124183,0.44640522875816996,0.44575163398692813,0.46013071895424834,0.45294117647058824,0.4522875816993464,0.4496732026143791,0.4437908496732026,0.4222222222222222,0.4470588235294118,0.4620915032679739,0.43594771241830066,0.45098039215686275,0.45751633986928103,0.4516339869281046,0.4470588235294118,0.47058823529411764,0.4699346405228758,0.43856209150326797,0.4745098039215686,0.4875816993464052,0.4699346405228758,0.4470588235294118,0.4516339869281046,0.4647058823529412,0.4666666666666667,0.4620915032679739,0.4542483660130719,0.4496732026143791,0.42026143790849674,0.4699346405228758,16,100
0.550326797385621,0.43594771241830066,0.44248366013071894,0.42091503267973857,0.4261437908496732,0.4366013071895425,0.4666666666666667,0.4372549019607843,0.4522875816993464,0.426797385620915,0.43790849673202614,0.46339869281045754,0.44313725490196076,0.4764705882352941,0.44052287581699345,0.477124183006536,0.44575163398692813,0.44509803921568625,0.4568627450980392,0.4372549019607843,0.4287581699346405,0.43333333333333335,0.4222222222222222,0.4215686274509804,0.46143790849673205,0.44052287581699345,0.4444444444444444,0.44575163398692813,0.4503267973856209,0.4339869281045752,0.4542483660130719,0.43333333333333335,0.43856209150326797,0.40522875816993464,0.44509803921568625,0.4522875816993464,0.426797385620915,0.43856209150326797,0.43529411764705883,0.43529411764705883,0.4699346405228758,0.42549019607843136,0.43594771241830066,0.46797385620915033,0.42549019607843136,0.44901960784313727,0.4496732026143791,0.47058823529411764,0.42287581699346405,0.42549019607843136,0.4516339869281046,0.44901960784313727,0.4673202614379085,0.4241830065359477,0.4418300653594771,0.40522875816993464,0.4562091503267974,0.47581699346405226,0.41633986928104577,0.4503267973856209,0.4215686274509804,0.4326797385620915,0.43790849673202614,0.4241830065359477,0.4189542483660131,0.4320261437908497,0.4562091503267974,0.4522875816993464,0.4418300653594771,0.42091503267973857,0.434640522875817,0.45098039215686275,0.4241830065359477,0.4522875816993464,0.4562091503267974,0.45359477124183006,0.46339869281045754,0.4411764705882353,0.43529411764705883,0.44836601307189544,0.44509803921568625,0.4673202614379085,0.43137254901960786,0.4326797385620915,0.4320261437908497,0.4418300653594771,0.46405228758169936,0.4339869281045752,0.45751633986928103,0.46405228758169936,0.4477124183006536,0.42549019607843136,0.4549019607843137,0.4470588235294118,0.43137254901960786,0.42287581699346405,0.4562091503267974,0.44836601307189544,0.44836601307189544,0.44248366013071894,0.4738562091503268,17,100
0.5699346405228758,0.45359477124183006,0.45359477124183006,0.4549019607843137,0.45359477124183006,0.426797385620915,0.42549019607843136,0.4647058823529412,0.4326797385620915,0.4444444444444444,0.46013071895424834,0.4522875816993464,0.4516339869281046,0.45751633986928103,0.4444444444444444,0.43594771241830066,0.47908496732026146,0.44313725490196076,0.4562091503267974,0.47124183006535947,0.45294117647058824,0.44836601307189544,0.46339869281045754,0.4673202614379085,0.4647058823529412,0.4875816993464052,0.4411764705882353,0.46078431372549017,0.46797385620915033,0.46078431372549017,0.4568627450980392,0.4568627450980392,0.44509803921568625,0.46601307189542485,0.43137254901960786,0.4470588235294118,0.4392156862745098,0.43529411764705883,0.4542483660130719,0.434640522875817,0.434640522875817,0.4470588235294118,0.42810457516339867,0.43856209150326797,0.44052287581699345,0.4503267973856209,0.4594771241830065,0.4418300653594771,0.4588235294117647,0.45816993464052286,0.4366013071895425,0.45098039215686275,0.4477124183006536,0.44901960784313727,0.4366013071895425,0.4522875816993464,0.48169934640522877,0.46862745098039216,0.45294117647058824,0.4320261437908497,0.46405228758169936,0.4294117647058823,0.4339869281045752,0.43594771241830066,0.4241830065359477,0.4411764705882353,0.46405228758169936,0.4411764705882353,0.42287581699346405,0.44836601307189544,0.4568627450980392,0.4568627450980392,0.45555555555555555,0.4666666666666667,0.43333333333333335,0.4477124183006536,0.45359477124183006,0.47320261437908495,0.43790849673202614,0.45359477124183006,0.46862745098039216,0.4588235294117647,0.46339869281045754,0.4647058823529412,0.48169934640522877,0.4392156862745098,0.44901960784313727,0.4398692810457516,0.44575163398692813,0.43137254901960786,0.43790849673202614,0.4418300653594771,0.4366013071895425,0.45816993464052286,0.4287581699346405,0.4392156862745098,0.4588235294117647,0.46013071895424834,0.45751633986928103,0.47058823529411764,0.4418300653594771,18,100
0.5594771241830065,0.4522875816993464,0.4411764705882353,0.44248366013071894,0.4522875816993464,0.4673202614379085,0.43071895424836604,0.45098039215686275,0.45751633986928103,0.42026143790849674,0.4549019607843137,0.44052287581699345,0.4823529411764706,0.4287581699346405,0.42091503267973857,0.4647058823529412,0.45359477124183006,0.43594771241830066,0.477124183006536,0.45098039215686275,0.4320261437908497,0.4418300653594771,0.4339869281045752,0.4549019607843137,0.44313725490196076,0.46405228758169936,0.42026143790849674,0.42287581699346405,0.4542483660130719,0.46405228758169936,0.46013071895424834,0.45555555555555555,0.4398692810457516,0.4503267973856209,0.4261437908496732,0.44836601307189544,0.45294117647058824,0.45294117647058824,0.4398692810457516,0.4542483660130719,0.45751633986928103,0.45816993464052286,0.46405228758169936,0.45359477124183006,0.4339869281045752,0.4437908496732026,0.4516339869281046,0.4437908496732026,0.45555555555555555,0.44575163398692813,0.4418300653594771,0.43594771241830066,0.4699346405228758,0.40980392156862744,0.43333333333333335,0.465359477124183,0.4594771241830065,0.46013071895424834,0.46339869281045754,0.4516339869281046,0.47320261437908495,0.4437908496732026,0.42810457516339867,0.4300653594771242,0.46862745098039216,0.44901960784313727,0.45816993464052286,0.4503267973856209,0.4444444444444444,0.4241830065359477,0.44575163398692813,0.44575163398692813,0.4594771241830065,0.45098039215686275,0.4594771241830065,0.40261437908496733,0.44313725490196076,0.46601307189542485,0.4627450980392157,0.4516339869281046,0.44509803921568625,0.465359477124183,0.4326797385620915,0.4718954248366013,0.47124183006535947,0.4294117647058823,0.4418300653594771,0.4372549019607843,0.4437908496732026,0.4522875816993464,0.44313725490196076,0.45751633986928103,0.4725490196078431,0.43529411764705883,0.44313725490196076,0.46862745098039216,0.4130718954248366,0.43071895424836604,0.46339869281045754,0.465359477124183,0.4516339869281046,19,100
0.5915032679738562,0.45098039215686275,0.4627450980392157,0.46078431372549017,0.4627450980392157,0.46601307189542485,0.46078431372549017,0.46797385620915033,0.44313725490196076,0.46797385620915033,0.45098039215686275,0.48366013071895425,0.4235294117647059,0.4522875816993464,0.4477124183006536,0.4437908496732026,0.4503267973856209,0.469281045751634,0.46405228758169936,0.46339869281045754,0.4745098039215686,0.4562091503267974,0.46862745098039216,0.4339869281045752,0.43071895424836604,0.434640522875817,0.4849673202614379,0.4503267973856209,0.43333333333333335,0.4562091503267974,0.45555555555555555,0.46405228758169936,0.4647058823529412,0.47843137254901963,0.42810457516339867,0.42810457516339867,0.4398692810457516,0.4241830065359477,0.4366013071895425,0.4516339869281046,0.4673202614379085,0.4627450980392157,0.45555555555555555,0.4725490196078431,0.4738562091503268,0.4522875816993464,0.434640522875817,0.4647058823529412,0.42745098039215684,0.44901960784313727,0.4699346405228758,0.4503267973856209,0.4326797385620915,0.45098039215686275,0.45751633986928103,0.45751633986928103,0.4568627450980392,0.4496732026143791,0.4738562091503268,0.45359477124183006,0.4666666666666667,0.4411764705882353,0.46013071895424834,0.4326797385620915,0.47124183006535947,0.45359477124183006,0.45294117647058824,0.46013071895424834,0.4339869281045752,0.4568627450980392,0.46405228758169936,0.47843137254901963,0.4326797385620915,0.465359477124183,0.46601307189542485,0.4366013071895425,0.4444444444444444,0.4189542483660131,0.47320261437908495,0.4627450980392157,0.4568627450980392,0.4562091503267974,0.4542483660130719,0.44509803921568625,0.4320261437908497,0.4594771241830065,0.44901960784313727,0.46339869281045754,0.4339869281045752,0.4594771241830065,0.4594771241830065,0.4503267973856209,0.44509803921568625,0.44575163398692813,0.45816993464052286,0.44575163398692813,0.4398692810457516,0.43529411764705883,0.4594771241830065,0.4470588235294118,0.47058823529411764,20,100
0.5627450980392157,0.4189542483660131,0.45816993464052286,0.46405228758169936,0.45294117647058824,0.4437908496732026,0.47320261437908495,0.4326797385620915,0.4588235294117647,0.46862745098039216,0.4470588235294118,0.4699346405228758,0.4830065359477124,0.44313725490196076,0.4549019607843137,0.45816993464052286,0.4150326797385621,0.4928104575163399,0.4398692810457516,0.4542483660130719,0.46339869281045754,0.4411764705882353,0.43071895424836604,0.4411764705882353,0.4522875816993464,0.4666666666666667,0.4647058823529412,0.44901960784313727,0.4437908496732026,0.44248366013071894,0.45816993464052286,0.44313725490196076,0.46078431372549017,0.4470588235294118,0.44901960784313727,0.4326797385620915,0.47843137254901963,0.47124183006535947,0.4496732026143791,0.4398692810457516,0.4496732026143791,0.46143790849673205,0.46078431372549017,0.4477124183006536,0.4320261437908497,0.4738562091503268,0.43529411764705883,0.46797385620915033,0.46339869281045754,0.4699346405228758,0.4549019607843137,0.4568627450980392,0.4745098039215686,0.426797385620915,0.4339869281045752,0.44836601307189544,0.47581699346405226,0.4797385620915033,0.4562091503267974,0.4673202614379085,0.4627450980392157,0.44640522875816996,0.4320261437908497,0.46013071895424834,0.4647058823529412,0.45751633986928103,0.45751633986928103,0.4562091503267974,0.4496732026143791,0.4542483660130719,0.4503267973856209,0.4568627450980392,0.45359477124183006,0.46405228758169936,0.4045751633986928,0.44901960784313727,0.4718954248366013,0.46013071895424834,0.43790849673202614,0.46862745098039216,0.4620915032679739,0.4437908496732026,0.46601307189542485,0.45294117647058824,0.4300653594771242,0.43594771241830066,0.4398692810457516,0.47843137254901963,0.469281045751634,0.47058823529411764,0.47516339869281043,0.47124183006535947,0.4542483660130719,0.4169934640522876,0.47843137254901963,0.4496732026143791,0.4496732026143791,0.4542483660130719,0.45816993464052286,0.4320261437908497,0.44836601307189544,21,100
0.5516339869281046,0.45294117647058824,0.4673202614379085,0.45359477124183006,0.44509803921568625,0.4143790849673203,0.41568627450980394,0.44575163398692813,0.4496732026143791,0.4241830065359477,0.42483660130718953,0.46078431372549017,0.4647058823529412,0.4326797385620915,0.4542483660130719,0.4320261437908497,0.43333333333333335,0.43333333333333335,0.44248366013071894,0.43790849673202614,0.41045751633986927,0.465359477124183,0.4411764705882353,0.4372549019607843,0.46405228758169936,0.4392156862745098,0.4398692810457516,0.42810457516339867,0.43529411764705883,0.4143790849673203,0.4594771241830065,0.4647058823529412,0.4326797385620915,0.43594771241830066,0.4470588235294118,0.44836601307189544,0.4091503267973856,0.4522875816993464,0.4398692810457516,0.4627450980392157,0.4150326797385621,0.4294117647058823,0.4411764705882353,0.434640522875817,0.41830065359477125,0.4130718954248366,0.4437908496732026,0.45555555555555555,0.4196078431372549,0.4392156862745098,0.4503267973856209,0.44640522875816996,0.44836601307189544,0.44313725490196076,0.44836601307189544,0.4300653594771242,0.45359477124183006,0.3954248366013072,0.4294117647058823,0.46601307189542485,0.40326797385620916,0.4588235294117647,0.4594771241830065,0.4372549019607843,0.4477124183006536,0.44901960784313727,0.4542483660130719,0.4176470588235294,0.4725490196078431,0.46078431372549017,0.45555555555555555,0.465359477124183,0.44313725490196076,0.4326797385620915,0.4320261437908497,0.4496732026143791,0.4516339869281046,0.44313725490196076,0.434640522875817,0.4366013071895425,0.4673202614379085,0.46601307189542485,0.4320261437908497,0.42810457516339867,0.46862745098039216,0.4339869281045752,0.4398692810457516,0.44836601307189544,0.4738562091503268,0.4189542483660131,0.4320261437908497,0.43594771241830066,0.4222222222222222,0.44313725490196076,0.4398692810457516,0.4522875816993464,0.4568627450980392,0.45294117647058824,0.43333333333333335,0.40784313725490196,0.44901960784313727,22,100
